鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.86,都市：其他:第四種住宅區,,,1070904,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,127.48,2,2,2,有,有,9000000,71023,坡道平面,25.4,1750000,土地價格新台幣4060000元，建物價格新台幣4940000元預售屋、或土地及建物分次登記案件;,RPTPQLPJKHGGFHH09DA,61.14,0.0,6.67,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.86,都市：其他:第四種住宅區,,,1090725,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,127.48,2,2,2,有,有,9500000,74941,坡道平面,25.4,1850000,土地價格新台幣4284000元，建物價格新台幣5216000元預售屋、或土地及建物分次登記案件;,RPVPQLPJKHGGFHH66DA,61.14,0.0,6.67,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,24.16,都市：其他:第四種住宅區,,,1080618,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,171.09,4,2,2,有,有,13180000,77425,坡道平面,25.4,1900000,土地價格新台幣6317000元，建物價格新台幣6863000元預售屋、或土地及建物分次登記案件;,RPWPQLPJKHGGFHH76DA,86.01,0.0,10.79,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,24.16,都市：其他:第四種住宅區,,,1071013,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,171.51999999999998,4,2,2,有,有,12600000,74254,坡道平面,25.4,1750000,土地價格新台幣6076000元，建物價格新台幣6524000元預售屋、或土地及建物分次登記案件;,RPXPQLPJKHGGFHH86DA,86.01,0.0,11.07,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,24.16,都市：其他:第四種住宅區,,,1071120,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,171.51999999999998,4,2,2,有,有,12550000,73570,坡道平面,25.4,1800000,土地價格新台幣6020000元，建物價格新台幣6530000元預售屋、或土地及建物分次登記案件;,RPOQQLPJKHGGFHH68DA,86.01,0.0,11.07,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,24.16,都市：其他:第四種住宅區,,,1071202,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,171.51999999999998,4,2,2,有,有,13160000,77744,坡道平面,25.4,1800000,土地價格新台幣6362000元，建物價格新台幣6798000元預售屋、或土地及建物分次登記案件;,RPQQQLPJKHGGFHH88DA,86.01,0.0,11.07,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,27.5,都市：其他:第四種住宅區,,,1080921,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,191.49,4,2,2,有,有,14520000,75983,坡道平面,25.4,1900000,土地價格新台幣7067000元，建物價格新台幣7453000元預售屋、或土地及建物分次登記案件;,RPRQQLPJKHGGFHH98DA,97.51,0.0,12.83,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,27.5,都市：其他:第四種住宅區,,,1080908,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,216.89,4,2,2,有,有,16000000,74056,坡道平面,50.8,3700000,土地價格新台幣6888000元，建物價格新台幣9112000元預售屋、或土地及建物分次登記案件;,RPSQQLPJKHGGFHH09DA,97.51,0.0,12.83,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,27.5,都市：其他:第四種住宅區,,,1070721,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,216.89,4,2,2,有,有,16450000,75561,坡道平面,50.8,3900000,土地價格新台幣7028000元，建物價格新台幣9422000元預售屋、或土地及建物分次登記案件;,RPTQQLPJKHGGFHH56DA,97.51,0.0,12.83,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,27.5,都市：其他:第四種住宅區,,,1091224,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,191.49,4,2,2,有,有,16900000,89710,坡道平面,25.4,2000000,土地價格新台幣8344000元，建物價格新台幣8556000元預售屋、或土地及建物分次登記案件;,RPUQQLPJKHGGFHH66DA,97.51,0.0,12.83,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,21.37,都市：其他:第四種住宅區,,,1080523,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,154.72,3,2,2,有,有,11720000,76709,坡道平面,25.4,1800000,土地價格新台幣5555000元，建物價格新台幣6165000元預售屋、或土地及建物分次登記案件;,RPVQQLPJKHGGFHH76DA,75.24,0.0,10.68,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.5,都市：其他:第四種住宅區,,,1080706,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,124.94,2,2,1,有,有,9300000,74342,坡道平面,25.4,1900000,土地價格新台幣4144000元，建物價格新台幣5156000元預售屋、或土地及建物分次登記案件;,RPXQQLPJKHGGFHH96DA,58.92,0.0,7.22,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.5,都市：其他:第四種住宅區,,,1080530,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,124.94,2,2,1,有,有,9300000,74342,坡道平面,25.4,1900000,土地價格新台幣4144000元，建物價格新台幣5156000元預售屋、或土地及建物分次登記案件;,RPORQLPJKHGGFHH78DA,58.92,0.0,7.22,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.5,都市：其他:第四種住宅區,,,1080530,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,124.94,2,2,1,有,有,9350000,74844,坡道平面,25.4,1900000,土地價格新台幣4172000元，建物價格新台幣5178000元預售屋、或土地及建物分次登記案件;,RPPRQLPJKHGGFHH88DA,58.92,0.0,7.22,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.5,都市：其他:第四種住宅區,,,1090719,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,124.94,2,2,1,有,有,9850000,79365,坡道平面,25.4,1950000,土地價格新台幣4424000元，建物價格新台幣5426000元預售屋、或土地及建物分次登記案件;,RPQRQLPJKHGGFHH98DA,58.92,0.0,7.22,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.5,都市：其他:第四種住宅區,,,1090712,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,124.94,2,2,1,有,有,9900000,79867,坡道平面,25.4,1950000,土地價格新台幣4452000元，建物價格新台幣5448000元預售屋、或土地及建物分次登記案件;,RPRRQLPJKHGGFHH09DA,58.92,0.0,7.22,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1071012,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.49,3,2,1,有,有,9800000,73122,坡道平面,25.4,1750000,土地價格新台幣4508000元，建物價格新台幣5292000元預售屋、或土地及建物分次登記案件;,RPSRQLPJKHGGFHH56DA,63.12,0.0,10.04,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1070905,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.49,3,2,1,有,有,9900000,73122,坡道平面,25.4,1850000,土地價格新台幣4508000元，建物價格新台幣5392000元預售屋、或土地及建物分次登記案件;,RPTRQLPJKHGGFHH66DA,63.12,0.0,10.04,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1070808,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.49,3,2,1,有,有,9900000,74030,坡道平面,25.4,1750000,土地價格新台幣4564000元，建物價格新台幣5336000元預售屋、或土地及建物分次登記案件;,RPURQLPJKHGGFHH76DA,63.12,0.0,10.04,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1080412,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.49,3,2,1,有,有,10450000,77664,坡道平面,25.4,1900000,土地價格新台幣4788000元，建物價格新台幣5662000元預售屋、或土地及建物分次登記案件;,RPVRQLPJKHGGFHH86DA,63.12,0.0,10.04,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1080421,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.19,3,2,1,有,有,10760000,80700,坡道平面,25.4,1900000,土地價格新台幣4962000元，建物價格新台幣5798000元預售屋、或土地及建物分次登記案件;,RPWRQLPJKHGGFHH96DA,63.12,0.0,9.83,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1070915,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.55,3,2,1,有,有,9800000,73082,坡道平面,25.4,1750000,土地價格新台幣4508000元，建物價格新台幣5292000元預售屋、或土地及建物分次登記案件;,RPXRQLPJKHGGFHH07DA,63.12,0.0,10.07,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1080316,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.55,3,2,1,有,有,10250000,75806,坡道平面,25.4,1900000,土地價格新台幣4676000元，建物價格新台幣5574000元預售屋、或土地及建物分次登記案件;,RPPSQLPJKHGGFHH98DA,63.12,0.0,10.07,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.5,都市：其他:第四種住宅區,,,1080628,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,124.94,2,2,1,有,有,9550000,76854,坡道平面,25.4,1900000,土地價格新台幣4284000元，建物價格新台幣5266000元預售屋、或土地及建物分次登記案件;,RPQSQLPJKHGGFHH09DA,58.92,0.0,7.22,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1071208,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.51999999999998,3,2,1,有,有,10100000,74464,坡道平面,25.4,1900000,土地價格新台幣4592000元，建物價格新台幣5508000元預售屋、或土地及建物分次登記案件;,RPRSQLPJKHGGFHH56DA,63.12,0.0,10.04,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,21.46,都市：其他:第四種住宅區,,,1080508,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,155.11,3,2,2,有,有,11500000,74011,坡道平面,25.4,1900000,土地價格新台幣5376000元，建物價格新台幣6124000元預售屋、或土地及建物分次登記案件;,RPSSQLPJKHGGFHH66DA,77.05,0.0,9.14,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,21.46,都市：其他:第四種住宅區,,,1080519,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,155.11,3,2,2,有,有,11600000,74782,坡道平面,25.4,1900000,土地價格新台幣5432000元，建物價格新台幣6168000元預售屋、或土地及建物分次登記案件;,RPTSQLPJKHGGFHH76DA,77.05,0.0,9.14,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,21.46,都市：其他:第四種住宅區,,,1080522,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,155.11,3,2,2,有,有,11800000,75939,坡道平面,25.4,1950000,土地價格新台幣5516000元，建物價格新台幣6284000元預售屋、或土地及建物分次登記案件;,RPUSQLPJKHGGFHH86DA,77.05,0.0,9.14,有,
平鎮區,房地(土地+建物),育達路91~120號,95.0,都市：其他:住宅區,,,1091217,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620820,123.68,4,2,3,有,無,20000000,161708,,0.0,0,,RPQNMLKKLHGGFGH77DA,123.68,0.0,0.0,無,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,33.81,都市：其他:第四種住宅區,,,1080703,土地1建物1車位1,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),一般零售業、儲藏室,鋼筋混凝土造,1091126,213.42000000000002,0,0,0,無,有,26500000,130571,坡道平面,25.4,1950000,土地價格新台幣13748000元，建物價格新台幣12752000元預售屋、或土地及建物分次登記案件;,RPUTQLPJKHGGFHH96DA,134.37,0.0,0.0,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,24.16,都市：其他:第四種住宅區,,,1070802,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,171.51999999999998,4,2,2,有,有,12350000,72543,坡道平面,25.4,1750000,土地價格新台幣5936000元，建物價格新台幣6414000元預售屋、或土地及建物分次登記案件;,RPVQMLSJKHGGFHH66DA,86.01,0.0,11.07,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,18.21,都市：其他:第四種住宅區,,,1080405,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,135.55,3,2,1,有,有,10300000,77167,坡道平面,25.4,1800000,土地價格新台幣4760000元，建物價格新台幣5540000元預售屋、或土地及建物分次登記案件;,RPWQMLSJKHGGFHH76DA,63.12,0.0,10.07,有,
龜山區,房地(土地+建物),明德路211~240號,27.14,都市：其他:第一種住宅區,,,1100205,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920821,92.14,3,0,3,有,有,4400000,47753,,0.0,0,,RPWNMLRKKHGGFHH09DA,59.28,1.74,5.01,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.86,都市：其他:第四種住宅區,,,1070915,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,127.48,2,2,2,有,有,8930000,70337,坡道平面,25.4,1750000,土地價格新台幣4021000元，建物價格新台幣4909000元預售屋、或土地及建物分次登記案件;,RPVOMLRKKHGGFHH09DA,61.14,0.0,6.67,有,
龜山區,房地(土地+建物)+車位,樂學三路61~90號,16.86,都市：其他:第四種住宅區,,,1070915,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091126,127.48,2,2,2,有,有,9280000,72786,坡道平面,25.4,1850000,土地價格新台幣4161000元，建物價格新台幣5119000元預售屋、或土地及建物分次登記案件;,RPXOMLRKKHGGFHH66DA,61.14,0.0,6.67,有,
龜山區,房地(土地+建物),幸福二十一街1~30號,29.99,,鄉村區,乙種建築用地,1100206,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760401,87.04,3,1,1,有,有,2500000,28722,,0.0,0,頂樓加蓋;,RPTPMLOJLHGGFHH68DA,78.01,0.0,9.03,無,
龜山區,土地,精忠段301~330地號,3550.85,都市：其他:綠地用地,,,1090910,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62000000,17461,,0.0,0,,RPQNMLRJLHGGFHH48DA,0.0,0.0,0.0,無,
龜山區,房地(土地+建物)+車位,光明街243巷33弄1~30號,50.68,都市：其他:河川區,,,1100123,土地3建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810111,107.88,3,2,2,有,有,4800000,44494,坡道平面,0.0,0,,RPVNMLSJLHGGFHH09DA,95.37,0.0,10.01,無,
桃園區,房地(土地+建物),經國二路91~120號,10.76,都市：其他:商業區,,,1060427,土地1建物1車位0,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091112,92.14,2,2,2,有,無,7420000,80530,,0.0,0,預售屋、或土地及建物分次登記案件;,RPSOMLNJLHGGFAH77EA,52.64,3.15,4.36,有,
桃園區,房地(土地+建物)+車位,經國二路91~120號,15.99,都市：其他:商業區,,,1060817,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091112,162.3,3,2,2,有,無,14550000,94001,坡道平面,25.6,1700000,預售屋、或土地及建物分次登記案件;,RPTOMLNJLHGGFAH87EA,78.37,5.92,5.44,有,
桃園區,房地(土地+建物)+車位,經國二路91~120號,15.99,都市：其他:商業區,,,1061105,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091112,162.3,3,2,2,有,無,14180000,91295,坡道平面,25.6,1700000,預售屋、或土地及建物分次登記案件;,RPUOMLNJLHGGFAH97EA,78.37,5.92,5.44,有,
桃園區,房地(土地+建物)+車位,經國二路91~120號,11.07,都市：其他:商業區,,,1070325,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091112,117.58000000000001,2,2,2,有,無,10220000,94803,坡道平面,25.6,1500000,含裝潢費420000元;預售屋、或土地及建物分次登記案件;,RPVOMLNJLHGGFAH08EA,52.52,3.15,4.32,有,
桃園區,房地(土地+建物),經國二路91~120號,10.76,都市：其他:商業區,,,1060610,土地1建物1車位0,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091112,92.53,2,2,2,有,無,7750000,83757,,0.0,0,預售屋、或土地及建物分次登記案件;,RPWOMLNJLHGGFAH18EA,53.02,3.15,4.23,有,
桃園區,房地(土地+建物),建國東路12巷45弄1~30號,75.15,都市：其他:住宅區,,,1100115,土地1建物1車位0,全,五層,透天厝,防空避難室﹐住宅,鋼筋混凝土造,0780619,221.94,5,2,3,有,無,12000000,54069,,0.0,0,未登記建物;,RPPSMLTJLHGGFAH48EA,214.07,7.87,0.0,無,
桃園區,房地(土地+建物)+車位,龍泉二街31~60號,10.39,都市：其他:商業區,,,1100123,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,123.74,2,2,1,有,有,6900000,55762,坡道平面,0.0,0,,RPPQMLPJLHGGFAH87EA,58.22,0.0,7.6,有,0047
桃園區,房地(土地+建物)+車位,樹仁三街121~150號,17.87,都市：其他:住宅區,,,1100122,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000621,110.45,2,2,1,有,有,7000000,63377,坡道平面,19.75,0,,RPXQMLSJLHGGFAH98EA,54.12,1.57,9.2,有,
觀音區,土地,廣福段1321~1350地號,1065.0,,特定農業區,甲種建築用地,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46046000,43236,,0.0,0,,RPTQMLNJLHGGFBH18EA,0.0,0.0,0.0,無,0048
中壢區,房地(土地+建物),中山路2巷31~60號,23.4,都市：其他:住宅區,,,1100203,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661009,93.14,3,2,1,有,無,4000000,42946,,0.0,0,,RPUQMLOJLHGGFBH38EA,93.14,0.0,0.0,無,
中壢區,房地(土地+建物),健行路98巷26弄1~30號,85.0,都市：其他:住宅區,,,1100112,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0591205,153.22,3,2,2,有,無,6000000,39159,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPXOMLTJLHGGFBH98EA,153.22,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,環西路二段300巷1~30號,12.43,都市：其他:住宅區,,,1100110,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1000628,156.75,4,2,2,有,有,10500000,66986,坡道平面,0.0,0,前陽台其他增建;,RPTPMLTJLHGGFBH68EA,84.78,3.71,8.24,有,0049
觀音區,土地,大同段1441~1470地號,91.06,都市：其他:住宅區,,,1100115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,44476,,0.0,0,,RPXPMLTJLHGGFBH09EA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,青商路121~150號,23.0,都市：其他:第二種商業區,,,1100110,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030718,222.17000000000002,4,2,2,有,有,17500000,78769,坡道平面,34.76,0,陽台外推;,RPSRMLTJLHGGFBH78EA,108.57,5.25,11.8,有,0050
大溪區,土地,永昌段691~720地號,0.37,,一般農業區,交通用地,1100205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12525,0,,0.0,0,協議價購;,RPVNMLSJLHGGFCH68EA,0.0,0.0,0.0,無,0051
楊梅區,土地,頭重溪段91~120地號,56.33,都市：其他:住宅區,,,1100122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300500,40840,,0.0,0,,RPUNMLPJKHGGFDH28EA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),梅高路120巷1弄1~30號,90.7,,鄉村區,乙種建築用地,1100205,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700227,104.38,5,2,3,有,無,4500000,43112,,0.0,0,頂樓加蓋;,RPXOMLSJLHGGFDH09EA,104.38,0.0,0.0,無,
楊梅區,房地(土地+建物),楊湖路一段773巷72弄91~120號,109.09,,山坡地保育區,丙種建築用地,1100202,土地1建物1車位0,全,四層,透天厝,住宅、停車空間,鋼筋混凝土造,0960614,193.75,4,2,3,有,有,7100000,36645,,0.0,0,,RPOOMLTJLHGGFDH28EA,171.95,4.75,17.05,無,0052
楊梅區,房地(土地+建物),迎旭二街31~60號,104.0,,山坡地保育區,丙種建築用地,1100223,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0770606,77.41,3,2,2,有,有,6750000,87198,,0.0,0,頂樓加蓋;,RPPPMLKKLHGGFDH67EA,74.89,0.0,2.52,無,
蘆竹區,房地(土地+建物),大竹北路331巷20弄1~30號,109.88,,一般農業區,甲種建築用地,1081216,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1091211,292.42,4,2,5,有,有,17180000,58751,,0.0,0,,RPRNMLLKLHGGFEH87EA,269.05,0.0,23.37,有,
八德區,土地,大華段661~690地號,1.64,都市：其他:道路用地,,,1100118,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,207605,126588,,0.0,0,協議價購;,RPSRMLSKKHGGFFH09EA,0.0,0.0,0.0,無,0053
八德區,土地,大華段661~690地號,0.92,都市：其他:道路用地,,,1100118,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,117004,0,,0.0,0,協議價購;,RPTRMLSKKHGGFFH56EA,0.0,0.0,0.0,無,0053
蘆竹區,房地(土地+建物)+車位,奉化路211~240號,19.65,都市：其他:住宅區,,,1100101,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991230,168.24,3,2,2,有,有,12680000,75369,坡道平面,36.22,0,,RPXOMLSJLHGGFEH56EA,79.22,3.84,10.77,有,0055
八德區,房地(土地+建物)+車位,建德路511~540號,49.66,都市：其他:第二種住宅區,,,1100202,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030526,277.93,3,3,2,有,有,18000000,71517,坡道平面,59.8,2400000,,RPVNMLSJLHGGFFH98EA,139.44,1.32,9.29,有,0056
八德區,房地(土地+建物)+車位,桃德路153巷1~30號,103.36,都市：其他:乙種工業區,,,1100110,土地1建物1車位1,全,五層,透天厝,見使用執照,鋼筋混凝土造,0960110,377.12,5,3,4,有,有,18700000,49586,坡道平面,0.0,1200000,總價款尚包含桃園區中德段9.12平方公尺土地。,RPPNMLTJLHGGFFH48EA,288.13,4.18,13.15,無,0057
八德區,房地(土地+建物)+車位,中正路121~150號,13.21,都市：其他:商業區,,,1100121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623,119.84,2,1,1,有,有,6660000,55574,坡道平面,29.66,0,,RPQNMLTJLHGGFFH58EA,53.2,0.0,10.13,有,0058
八德區,房地(土地+建物)+車位,豐德路361~390號,47.87,都市：其他:第二種住宅區,,,1100130,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020503,260.88,3,2,2,有,有,14800000,64496,坡道平面,71.72,2600000,土地價格為854萬元，建物價格為366萬元,RPTNMLTJLHGGFFH88EA,114.81,1.6,12.92,有,0059
八德區,房地(土地+建物)+車位,公園路91~120號,36.22,都市：其他:住宅區,,,1091229,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050902,218.82,3,2,2,有,有,18100000,82716,坡道平面,0.0,1500000,,RPVNMLTJLHGGFFH09EA,117.71,0.0,12.57,有,0060
平鎮區,土地,廣北段721~750地號,62.0,都市：其他:道路用地,,,1100126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,24194,,0.0,0,包含公共設施保留地用地;,RPVNMLLKLHGGFGH48EA,0.0,0.0,0.0,無,
平鎮區,房地(土地+建物),中豐路山頂段441巷35弄1~30號,101.61,都市：其他:住宅區,,,1100220,土地2建物1車位0,全,一層,透天厝,住家用,木石磚造（磚石造）,0590701,50.6,3,1,1,有,無,2500000,49407,,0.0,0,,RPVOMLTJLHGGFGH66EA,50.6,0.0,0.0,無,
平鎮區,房地(土地+建物),龍南路188巷17弄1~30號,6.66,都市：其他:商業區,,,1091216,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830506,32.31,2,2,1,有,無,1300000,40235,,0.0,0,建物款：伍拾萬元整土地款：捌拾萬元整,RPTNMLLKLHGGFGH28EA,25.4,0.0,0.0,有,
八德區,房地(土地+建物),大義街33巷1~30號,86.56,都市：其他:住宅區,,,1091220,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680615,120.16,5,4,3,有,無,11500000,95706,,0.0,0,其他增建;未登記建物;,RPVOMLKKLHGGFFH38EA,120.16,0.0,0.0,無,
