鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
土城區,房地(土地+建物),青雲路271~300號,16.59,都市：其他:第二種住宅區,,,1100120,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970519,79.4,2,2,1,有,有,8880000,111839,,0.0,0,陽台外推;,RPOTMLTJLHGGFAF28EA,48.06,2.12,6.53,有,0089
板橋區,房地(土地+建物),莊敬路211~240號,7.76,都市：其他:道路用地,,,1100106,土地2建物1車位0,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860526,84.96000000000001,2,2,1,有,有,12800000,150659,,0.0,0,其他增建;,RPPTMLTJLHGGFAF38EA,60.23,0.93,4.71,有,0090
鶯歌區,房地(土地+建物),中正三路271~300號,150.38,,鄉村區,乙種建築用地,1091208,土地1建物1車位0,全,三層,透天厝,商業用,加強磚造,0700201,376.73,2,1,3,有,無,9000000,23890,,0.0,0,免除價金220萬親友、員工、共有人或其他特殊關係間之交易;,RPPPMLTJLHGGFIF68DA,376.73,0.0,0.0,無,
鶯歌區,土地,德昌段481~510地號,19.19,都市：其他:乙種工業區,,,1100203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1015000,52892,,0.0,0,,RPPNMLTJLHGGFIF48DA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物)+車位,國凱街50巷1~30號,22.16,都市：其他:第一種住宅區,,,1100206,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831017,112.6,4,2,2,有,有,10600000,94139,坡道平面,0.0,0,陽台外推;,RPQNMLTJLHGGFIF58DA,63.08,0.0,7.26,有,
樹林區,房地(土地+建物),中山路二段151巷6弄1~30號,23.87,都市：其他:乙種工業區,,,1091231,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),廠房,鋼筋混凝土造,0831024,95.0,3,1,1,有,無,5900000,62105,,0.0,0,,RPXNMLTJLHGGFIF66DA,0.0,0.0,0.0,無,
三峽區,房地(土地+建物)+車位,民生街1巷1~30號,21.04,都市：其他:住宅區,,,1100110,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041022,125.07,2,1,1,有,有,11000000,87951,坡道平面,25.13,0,,RPOOMLTJLHGGFIF48DA,61.13,3.51,5.06,有,0091
三峽區,房地(土地+建物),二鬮路136巷1~30號,127.0,,山坡地保育區,丙種建築用地,1100111,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701223,122.04,4,2,2,有,無,9000000,73746,,0.0,0,其他增建;,RPPOMLTJLHGGFIF58DA,108.84,9.0,4.2,無,
三峽區,房地(土地+建物)+車位,學成路331~360號,19.23,都市：其他:商業區,,,1091014,土地1建物1車位2,十八層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1010724,243.46,2,2,2,有,有,22000000,90364,坡道平面,81.02,0,,RPQOMLTJLHGGFIF68DA,97.47,3.26,13.11,有,0092
鶯歌區,房地(土地+建物),文化路136巷52弄1~30號,25.32,都市：其他:第一種住宅區,,,1091231,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831024,70.0,3,2,2,有,有,4700000,67143,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTPMLTJLHGGFIF09DA,60.81,0.0,4.59,有,0093
鶯歌區,房地(土地+建物),文化路136巷52弄1~30號,3.29,都市：其他:第一種住宅區,,,1100110,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831024,70.0,3,2,2,有,有,2300000,32857,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUPMLTJLHGGFIF56DA,60.81,0.0,4.59,有,0093
鶯歌區,房地(土地+建物)+車位,鳳鳴路511~540號,31.18,都市：其他:第二種住宅區,,,1080126,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090821,179.97,3,2,2,有,有,13000000,73829,坡道平面,25.56,1600000,預售屋、或土地及建物分次登記案件;,RPWPMLTJLHGGFIF76DA,89.68,2.78,10.68,有,
樹林區,房地(土地+建物),中山路二段151~180號,15.26,都市：其他:第一種住宅區,,,1100128,土地2建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831111,127.65,3,2,2,有,有,9650000,75597,,0.0,0,,RPWNMLKKLHGGFIF38DA,0.0,0.0,0.0,有,
三峽區,房地(土地+建物)+車位,大觀路91~120號,75.48,都市：其他:住宅區,,,1100220,土地1建物1車位1,二層，三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950619,240.68,4,2,2,有,有,21200000,88084,坡道平面,25.88,0,,RPXNMLKKLHGGFIF48DA,151.66,0.0,15.59,有,
三峽區,房地(土地+建物),光明路69巷1~30號,10.94,都市：其他:商業區,,,1100210,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831008,108.18,3,2,2,有,有,6900000,63783,,0.0,0,陽台外推;,RPXOMLPLKHGGFIF09DA,69.02,0.0,9.45,有,0095
鶯歌區,房地(土地+建物),鳳吉四街31~60號,21.46,都市：其他:住宅區,,,1100206,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701113,78.32,3,2,1,有,無,3300000,42135,,0.0,0,陽台外推;,RPWSMLLKLHGGFIF98DA,65.22,0.0,13.1,無,0096
三峽區,房地(土地+建物)+車位,大觀路151~180號,21.44,都市：其他:住宅區,,,1100208,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960202,147.92000000000002,3,2,2,有,有,13800000,98561,坡道平面,22.11,1400000,,RPOTMLLKLHGGFIF28DA,80.18,1.58,8.92,有,0097
鶯歌區,房地(土地+建物),尖山埔路241~270號,25.02,都市：其他:綠地,,,1100120,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830131,106.92999999999999,3,2,2,有,有,4900000,45824,,0.0,0,,RPQNMLLKLHGGFIF87DA,83.63,0.0,6.64,有,
中和區,房地(土地+建物),安樂路1~30號,3.77,都市：其他:商業區,,,1100216,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851030,44.44,1,1,1,有,有,6000000,135014,,0.0,0,,RPXOMLKKLHGGFHF48DA,31.53,0.0,0.0,有,0098
中和區,房地(土地+建物),景平路31~60號,3.22,都市：其他:住宅區,,,1100302,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851030,42.17,1,1,1,有,有,5500000,130424,,0.0,0,陽台外推;,RPSRMLTJLHGGFHF09DA,33.14,0.0,4.03,有,0099
永和區,房地(土地+建物)+車位,永平路302巷32弄1~30號,13.01,都市：其他:住宅區,,,1091212,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1080522,134.17000000000002,2,2,2,有,有,20060000,149512,,0.0,2300000,,RPTPMLTJLHGGFHF98DA,57.07,5.64,5.47,有,
中和區,房地(土地+建物)+車位,中山路三段136巷31~60號,6.0,都市：其他:乙種工業區,,,1100205,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),一般商業設施,鋼筋混凝土造,0970930,68.19,1,1,1,有,有,7500000,109987,坡道機械,0.0,0,倉儲式機械車位陽台外推;,RPUPMLTJLHGGFHF09DA,30.41,0.0,3.42,有,
永和區,房地(土地+建物),中和路305巷1~30號,43.55,都市：其他:住宅區,,,1091123,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690521,137.06,4,2,2,有,無,13800000,100686,,0.0,0,,RPOQMLKKLHGGFHF77DA,137.06,0.0,0.0,無,
永和區,房地(土地+建物)+車位,仁愛路282巷31~60號,27.06,都市：其他:住宅區,,,1100221,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,0990827,222.60000000000002,4,2,3,有,有,31000000,139263,,0.0,0,,RPXSMLSJLHGGFHF96DA,120.34,0.0,10.96,有,
中和區,房地(土地+建物)+車位,莒光路84巷31~60號,52.64,都市：其他:住宅區,,,1100217,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1000705,204.04000000000002,4,2,2,有,有,20880000,102333,,0.0,0,,RPTPMLNLKHGGFHF48DA,116.63,0.0,11.52,有,
中和區,房地(土地+建物),景新街64巷11弄1~30號,31.65,都市：其他:住宅區,,,1100122,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780809,130.78,3,2,2,有,無,10000000,76464,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRRMLLJKHGGFHF08DA,90.57,0.0,9.42,無,
中和區,房地(土地+建物),興南路一段85巷1~30號,27.21,都市：其他:住宅區,,,1100110,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711019,98.78,2,2,1,有,無,12600000,127556,,0.0,0,其他增建;,RPUONLQLJHGGFHF78DA,93.78,0.0,5.0,無,
蘆洲區,房地(土地+建物),成功路121~150號,15.62,都市：其他:商業區,,,1100131,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700608,62.75,2,1,1,有,無,4600000,73307,,0.0,0,其他增建;,RPOQMLKKLHGGFGF67DA,62.75,0.0,0.0,無,
三重區,房地(土地+建物),安慶街297巷3弄1~30號,37.0,都市：其他:住宅區,,,1100204,土地3建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640526,99.46,3,2,1,有,無,7550000,75910,,0.0,0,,RPSQMLTJLHGGFGF88DA,99.46,0.0,0.0,無,0100
三重區,土地,大安段181~210地號,5.62,都市：其他:道路用地,,,1091123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,160142,,0.0,0,包含公共設施保留地用地;,RPTQMLNLKHGGFGF48DA,0.0,0.0,0.0,無,
三重區,房地(土地+建物)+車位,福德北路1~30號,12.08,都市：其他:商業區,,,1100207,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090601,99.92,3,2,2,有,有,17000000,170136,塔式車位,2.21,0,,RPVNMLQJLHGGFGF58DA,61.54,2.32,3.23,有,0101
三重區,房地(土地+建物),正義北路361~390號,13.22,都市：其他:商業區,,,1100101,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820830,134.11,3,2,2,有,有,11000000,82022,,0.0,0,陽台外推;其他增建;,RPPPMLSJLHGGFGF38DA,102.02,0.0,6.48,有,
三重區,土地,仁興段1741~1770地號,70.0,都市：其他:道路用地,,,1100303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12936000,184800,,0.0,0,包含公共設施保留地用地;,RPOPMLMJLHGGFGF67DA,0.0,0.0,0.0,無,
三重區,房地(土地+建物),中華路50巷1弄1~30號,17.08,都市：其他:住宅區,,,1100217,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0600501,63.38,2,2,1,有,無,6600000,104134,,0.0,0,其他增建;,RPWPMLKLKHGGFGF38DA,63.38,0.0,0.0,無,0102
三重區,房地(土地+建物)+車位,文化南路2巷1~30號,26.5,都市：其他:道路用地,,,1100126,土地2建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890503,140.89,4,2,2,有,有,17000000,120662,坡道平面,0.0,0,,RPTPMLPJKHGGFGF38DA,104.6,0.0,3.18,有,
蘆洲區,房地(土地+建物),環堤大道1~30號,8.24,都市：其他:住宅區,,,1100129,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880727,66.01,2,1,1,有,有,7880000,119376,,0.0,0,夾層;其他增建;,RPXPMLPJKHGGFGF78DA,44.97,0.0,6.74,有,
三重區,房地(土地+建物),仁政街201巷1~30號,8.37,都市：其他:商業區,,,1100131,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040430,83.28999999999999,2,1,1,有,有,12000000,144075,,0.0,0,,RPRNMLLMJHGGFGF77DA,53.38,3.28,1.64,有,0103
蘆洲區,房地(土地+建物),光榮路91~120號,47.11,都市：其他:住宅區,,,1100116,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941222,147.19,4,2,2,有,有,19980000,135743,,0.0,0,機房增建陽台外推;其他增建;,RPTOMLKLKHGGFGF97DA,92.89,0.0,10.34,有,
三重區,房地(土地+建物),車路頭街91~120號,22.6,都市：其他:住宅區,,,1100109,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681029,87.0,3,2,2,有,無,7300000,83908,,0.0,0,陽台外推;,RPWOMLSLJHGGFGF98DA,87.0,0.0,0.0,無,
瑞芳區,房地(土地+建物),中正路31~60號,34.35,都市：其他:住宅區,,,1100120,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.61,2,2,2,有,無,3200000,29737,,0.0,0,,RPPNMLKKLHGGFFF37DA,96.44,0.0,8.45,無,
淡水區,房地(土地+建物),中正東路一段81巷1~30號,20.82,都市：其他:住宅區(四),,,1100201,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),店舖,鋼筋混凝土造,0911227,95.75,0,0,0,無,有,10000000,104439,,0.0,0,3建築物含有：其他增建一樓空地其他增建;,RPTOMLKKLHGGFEF77DA,66.99,0.0,9.86,有,0104
八里區,房地(土地+建物)+車位,龍米路二段117巷1~30號,15.44,都市：其他:住宅區,,,1100218,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870927,119.19999999999999,2,2,1,有,有,7200000,60403,坡道平面,0.0,1000000,陽台外推;,RPQQMLKKLHGGFEF67DA,71.54,0.0,9.18,有,
淡水區,房地(土地+建物),八勢一街63巷31~60號,12.11,都市：其他:住宅區(二),,,1100126,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971125,68.23,2,1,1,有,有,5500000,80622,,0.0,0,,RPRQMLKKLHGGFEF77DA,41.71,0.0,6.38,有,0105
淡水區,房地(土地+建物)+車位,中正東路二段1~30號,24.95,都市：其他:乙種工業區,,,1100128,土地1建物1車位1,五層,三十層,住宅大樓(11層含以上有電梯),廠房、辦公室,鋼骨鋼筋混凝土造,0890418,326.9,0,0,0,無,有,18500000,56592,坡道平面,41.99,0,,RPWQMLSJLHGGFEF98DA,164.2,0.0,40.97,有,
淡水區,房地(土地+建物)+車位,中山北路三段16巷1~30號,19.14,都市：其他:第五種住宅區,,,1100111,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060321,132.42,2,2,1,有,有,8280000,62528,坡道平面,31.45,0,,RPVOMLMJLHGGFEF08DA,62.09,1.96,4.3,有,0106
淡水區,房地(土地+建物),民族路151~180號,29.52,都市：其他:住宅區(四),,,1100123,土地5建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971016,116.57000000000001,3,2,2,有,有,12000000,102942,,0.0,0,陽台外推;,RPOPMLLKLHGGFEF47DA,69.87,3.99,6.12,有,
淡水區,房地(土地+建物),淡金路38巷31~60號,4.68,都市：其他:住宅區(三),,,1100116,土地1建物1車位0,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,44.54,1,1,1,有,有,3900000,87562,,0.0,0,,RPPPMLLKLHGGFEF57DA,28.88,0.66,1.72,有,0107
淡水區,房地(土地+建物),中正東路二段61~90號,8.04,都市：其他:住宅區(三),,,1100203,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970711,50.959999999999994,1,1,1,有,有,6800000,133438,,0.0,0,,RPQNMLLKLHGGFEF47DA,33.94,1.79,0.0,有,
淡水區,房地(土地+建物),水源街二段92巷1~30號,14.75,都市：其他:住宅區,,,1100206,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981125,63.75,2,0,2,有,有,5200000,81569,,0.0,0,,RPQQMLLKLHGGFEF77DA,34.18,1.42,6.11,有,
淡水區,土地,北投子段331~360地號,169.71,都市：其他:住宅區,,,1100225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,11785,,0.0,0,,RPWQMLLKLHGGFEF38DA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物)+車位,新市三路二段211~240號,9.93,都市：其他:第三之一種中心商業區,,,1100111,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,152.47,3,2,2,有,有,10550000,74994,坡道平面,30.46,1400000,含裝潢費1550000元;,RPQNMLSJLHGGFEF08DA,65.97,9.22,5.95,有,
淡水區,房地(土地+建物)+車位,八勢二街1~30號,24.74,都市：其他:住宅區(三),,,1100209,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990917,150.57999999999998,4,2,2,有,有,13650000,90649,一樓平面,16.28,0,,RPRNMLSJLHGGFEF18DA,89.11,3.06,4.52,有,
淡水區,房地(土地+建物)+車位,崁頂三路61~90號,22.91,都市：其他:第六種住宅區,,,1100130,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060705,195.3,3,2,2,有,有,11000000,56324,坡道平面,26.15,0,房屋款折讓52800元整.,RPORMLOJLHGGFEF87DA,99.37,7.65,8.68,有,
三芝區,房地(土地+建物),楓子林31~60號,65.0,,山坡地保育區,丙種建築用地,1100204,土地2建物1車位0,全,一層,透天厝,店舖、住宅,加強磚造,0580715,37.8,2,2,2,有,無,800000,21164,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXNMLPJLHGGFEF48DA,37.8,0.0,0.0,無,
淡水區,房地(土地+建物),北新路182巷1~30號,5.08,都市：其他:住宅區,,,1100131,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780122,23.25,1,1,1,有,無,1390000,59785,,0.0,0,,RPSRMLNJLHGGFEF18DA,16.49,0.0,0.0,無,0108
淡水區,房地(土地+建物)+車位,民族路112巷61~90號,57.16,都市：其他:住宅區(一),,,1091226,土地1建物1車位2,八層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090504,255.51999999999998,4,2,2,有,有,22980000,115846,坡道平面,85.64,3300000,預售屋、或土地及建物分次登記案件;,RPUQMLNJKHGGFEF18DA,97.42,7.37,11.09,有,
淡水區,房地(土地+建物)+車位,濱海路三段541~570號,78.51,都市：其他:第三種住宅區。,,,1091031,土地1建物1車位3,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080524,464.68,0,0,0,無,有,43000000,102936,坡道平面,80.46,3450000,,RPVOMLTKKHGGFEF78DA,211.68,0.0,40.16,有,
淡水區,房地(土地+建物)+車位,北新路211~240號,12.92,都市：其他:第五種住宅區,,,1100131,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980116,77.3,2,2,1,有,有,6350000,82147,坡道機械,10.81,0,,RPVPMLNLKHGGFEF38DA,41.81,0.0,5.47,有,0109
淡水區,房地(土地+建物),中正路二段31~60號,8.03,都市：其他:商業區,,,1100123,土地2建物1車位0,七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,102.26,1,2,1,有,有,7760000,75885,,0.0,0,,RPRSMLPLJHGGFEF38DA,52.5,4.14,9.95,有,
汐止區,房地(土地+建物),樟樹一路119巷1~30號,35.38,都市：其他:第二種住宅區,,,1100201,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,89.11,3,2,1,有,無,7800000,87532,,0.0,0,,RPPQMLTJLHGGFDF28DA,0.0,0.0,0.0,無,0110
汐止區,房地(土地+建物),中興路150巷1~30號,9.68,都市：其他:商業區,,,1100124,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830128,99.38,2,2,2,有,有,11050000,111189,,0.0,0,,RPXPMLKKLHGGFDF18DA,79.24,0.0,4.8,有,0111
汐止區,房地(土地+建物),民權街二段100巷1~30號,34.24,都市：其他:第二種住宅區,,,1100223,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780605,107.3,3,2,2,有,無,9900000,92265,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVOMLKKLHGGFDF87DA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物),民權街二段81巷1~30號,68.8,,鄉村區,乙種建築用地,1100223,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701002,142.97,4,2,2,有,無,13200000,92327,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPWOMLKKLHGGFDF97DA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物),民權街二段81巷1~30號,68.8,,鄉村區,乙種建築用地,1100223,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701002,142.97,4,2,2,有,無,13300000,93027,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXOMLKKLHGGFDF08DA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物)+車位,水源路一段121~150號,9.72,都市：其他:第二種住宅區,,,1100211,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860610,103.07,2,2,1,有,有,9300000,90230,坡道機械,22.97,0,陽台外推;,RPUQMLTJLHGGFDF78DA,0.0,0.0,0.0,有,
汐止區,房地(土地+建物),水源路二段36巷1~30號,9.72,都市：其他:保護區,,,1100104,土地2建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831224,54.099999999999994,1,1,1,有,有,4000000,73937,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVQMLTJLHGGFDF88DA,0.0,0.0,0.0,有,0112
汐止區,房地(土地+建物)+車位,福德二路61~90號,12.38,都市：其他:第二種住宅區,,,1100221,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881111,107.28999999999999,3,1,1,有,有,13300000,139675,坡道平面,27.82,2200000,,RPXQMLTJLHGGFDF09DA,46.27,1.59,5.39,有,0113
汐止區,房地(土地+建物),中正路241~270號,23.42,都市：其他:第二種住宅區,,,1100125,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851223,150.2,3,2,2,有,無,13680000,91079,,0.0,0,陽台外推;,RPQOMLKKLHGGFDF37DA,102.88,1.44,14.91,有,
汐止區,房地(土地+建物),樟樹二路301~330號,14.68,都市：其他:第二種住宅區,,,1100109,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820601,107.62,2,2,2,有,有,7600000,70619,,0.0,0,,RPTOMLTJLHGGFDF48DA,0.0,0.0,0.0,有,
汐止區,車位,樟樹二路31~60號,0.81,都市：其他:第二種住宅區,,,1100204,土地1建物1車位1,,,其他,,,,23.03,0,0,0,有,有,1150000,,坡道平面,23.03,1150000,僅車位交易;,RPSQMLKKLHGGFDF77DA,0.0,0.0,0.0,有,0114
汐止區,房地(土地+建物),瑞松街150巷1~30號,18.86,,山坡地保育區,丙種建築用地,1100304,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810703,55.72,1,1,1,有,有,1600000,28710,,0.0,0,,RPOOMLLKLHGGFDF27DA,0.0,0.0,0.0,有,
汐止區,房地(土地+建物)+車位,福德一路201巷1~30號,19.52,都市：其他:第二種住宅區,,,1100202,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830204,120.22,3,2,2,有,有,12000000,99817,坡道平面,0.0,0,,RPPOMLLKLHGGFDF37DA,67.54,1.23,7.62,有,
汐止區,房地(土地+建物),大同路三段601~630號,5.35,都市：其他:第二種住宅區,,,1100223,土地1建物1車位0,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880201,48.55,1,1,1,有,有,3000000,61792,,0.0,0,,RPXPMLSJLHGGFDF88DA,29.3,1.11,5.21,有,0115
汐止區,房地(土地+建物)+車位,新台五路一段151~180號,7.05,都市：其他:商業區,,,1100128,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890523,158.89999999999998,3,2,2,有,有,17100000,107615,坡道平面,0.0,0,陽台外推;,RPOPMLNJLHGGFDF47DA,0.0,0.0,0.0,有,
汐止區,房地(土地+建物)+車位,汐萬路一段418巷31~60號,48.32,,山坡地保育區,丙種建築用地,1100130,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0881005,114.95,3,2,1,有,有,6300000,54806,坡道機械,0.0,0,陽台外推;其他增建;,RPSQMLOJLHGGFDF08DA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物),保長路61~90號,20.86,都市：其他:第二種住宅區,,,1100223,土地3建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990625,120.24000000000001,3,2,2,有,有,8700000,72355,,0.0,0,,RPPOMLOLKHGGFDF67DA,75.74,0.0,7.93,有,0116
萬里區,房地(土地+建物),東澳1~30號,77.05,都市：其他:道路用地,,,1100219,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0691221,81.0,3,1,2,有,無,3000000,37037,,0.0,0,,RPVNMLTKKHGGFDF58DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物)+車位,安興路121~150號,55.34,都市：其他:工商綜合專用區一,,,1100109,土地8建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),工商服務業（工商服務及展覽業）,鋼筋混凝土構造,1050406,143.56,0,0,0,無,有,13820000,93618,坡道平面,18.37,2100000,,RPUOMLTJLHGGFCF48DA,65.65,9.39,8.21,有,
石碇區,土地,大溪墘段籐寮坑小段1~30地號,2297.0,,山坡地保育區,農牧用地,1100107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,3265,,0.0,0,未登記建物;,RPSNMLLKLHGGFCF47DA,0.0,0.0,0.0,無,0117
