鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西區,房地(土地+建物),向上南路一段133巷1~30號,87.0,都市：其他:第二種住宅區,,,1100201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640725,100.68,3,2,2,有,無,12600000,125149,,0.0,0,陽台外推;頂樓加蓋;其他增建;,RPORMLLJKHGGFAB66DA,100.68,0.0,0.0,無,
南區,房地(土地+建物),復興路一段301~330號,8.99,都市：其他:第二種商業區,,,1100118,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0941219,67.81,2,1,1,有,有,3500000,51615,,0.0,0,,RPVNMLNJKHGGFAB17DA,37.91,5.56,0.0,有,
東區,房地(土地+建物),東英十七街66巷1~30號,141.83,都市：其他:第一種住宅區,,,1100127,土地3建物1車位0,全,五層,透天厝,住宅、停車空間、樓梯間,鋼筋混凝土造,1050705,333.25,5,3,7,有,有,29000000,87022,,0.0,0,土地總價＄1885萬元整建物總價＄1015萬元整陽台外推;夾層;其他增建;,RPSPMLOJKHGGFAB17DA,303.15,30.1,0.0,有,
西區,房地(土地+建物),成功路181~210號,138.0,都市：其他:第二種住宅區,,,1100107,土地3建物1車位0,全,二層,透天厝,店舖,煉瓦木混瓦葺造,,98.47,2,2,2,有,無,7306859,74204,,0.0,0,含土地增值稅或其他稅費;親友、員工、共有人或其他特殊關係間之交易;未登記建物;未登記建物;,RPVOMLPJKHGGFAB47DA,80.77,17.7,0.0,無,
西區,房地(土地+建物)+車位,大隆路1~30號,71.97,都市：其他:第二種住宅區,,,1100112,土地1建物1車位4,四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0791110,668.38,6,0,1,有,有,31470000,47083,坡道機械,0.0,0,,RPOPMLPJKHGGFAB86DA,483.29,69.34,0.0,有,0001
南區,房地(土地+建物)+車位,福田五街1~30號,20.45,都市：其他:第二種住宅區,,,1100123,土地2建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041221,161.07999999999998,3,2,2,有,有,12680000,78719,坡道平面,33.09,0,,RPORMLPJKHGGFAB07DA,77.47,8.58,0.0,有,
東區,房地(土地+建物),東英十七街66巷1~30號,145.36,都市：其他:第一種住宅區,,,1100127,土地3建物1車位0,全,五層,透天厝,住宅、停車空間、樓梯間,鋼筋混凝土造,1050705,334.77,5,3,7,有,有,28000000,83640,,0.0,0,土地交易總價＄1820萬元整建物交易總價＄980萬元整陽台外推;夾層;其他增建;,RPWOMLSJKHGGFAB87DA,304.43,30.34,0.0,有,
西區,房地(土地+建物)+車位,五權西六街165巷1~30號,10.1,都市：其他:第二種住宅區,,,1100125,土地7建物1車位2,五層,九層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0831108,120.55999999999999,3,2,2,有,有,7800000,64698,坡道機械,0.0,0,陽台外推;,RPURMLSJKHGGFAB97DA,86.64,4.43,0.0,有,
東區,房地(土地+建物)+車位,立德街211~240號,18.53,都市：其他:第二種住宅區,,,1100205,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0840623,186.6,3,2,2,有,有,8100000,43408,坡道平面,0.0,0,,RPVOMLOJLHGGFAB47DA,108.02,17.68,0.0,有,
西區,房地(土地+建物),中美街121~150號,24.4,都市：其他:第二種住宅區,,,1100119,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0760826,117.21,9,0,9,有,無,10200000,87023,,0.0,0,含土地增值稅或其他稅費;含仲介費;頂樓加蓋;含租約;,RPWPMLOJLHGGFAB67DA,112.1,5.11,0.0,無,
南區,房地(土地+建物)+車位,工學二街115巷31~60號,17.86,都市：其他:第三種住宅區。,,,1100203,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870930,130.78,3,2,2,有,有,8415000,64345,坡道平面,25.04,0,,RPTOMLPJLHGGFAB37DA,78.17,4.86,0.0,有,
南區,房地(土地+建物),德富路61~90號,16.2,都市：其他:第二種住宅區,,,1100117,土地3建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871219,100.30000000000001,3,2,2,有,有,7380000,73579,,0.0,0,,RPXPMLPJLHGGFAB87DA,63.89,10.23,0.0,有,
西區,房地(土地+建物),民生路121~150號,5.2,都市：其他:第一種商業區,,,1100128,土地1建物2車位0,十三層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850119,83.48,2,2,2,有,有,3000000,35937,,0.0,0,,RPPNMLRJLHGGFAB07DA,40.22,3.91,0.0,有,
東區,房地(土地+建物)+車位,東南街91~120號,18.01,都市：其他:第二種住宅區,,,1100126,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0830218,147.21,3,2,2,有,有,7900000,53665,坡道平面,0.0,0,陽台外推;,RPTNMLSJLHGGFAB57DA,69.35,39.46,0.0,有,
南區,房地(土地+建物)+車位,忠明南路730巷31~60號,14.62,都市：其他:第三種住宅區。,,,1100122,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811120,116.50999999999999,3,2,2,有,有,5700000,48919,坡道機械,0.0,0,,RPVOMLSJLHGGFAB87DA,97.24,9.86,0.0,有,0002
西區,房地(土地+建物),忠誠街121~150號,19.6,都市：其他:第二種住宅區,,,1100129,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701202,77.47,3,2,2,有,無,4900000,63250,,0.0,0,,RPWOMLSJLHGGFAB97DA,77.47,0.0,0.0,無,0003
中區,房地(土地+建物),民權路1~30號,2.74,都市：其他:第二種商業區,,,1100227,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0851016,29.06,1,0,1,有,有,1240000,42670,,0.0,0,,RPRPMLSJLHGGFAB57DA,16.72,2.82,0.0,有,0004
東區,房地(土地+建物),東英十七街66巷1~30號,136.01,都市：其他:第一種住宅區,,,1100127,土地3建物1車位0,全,五層,透天厝,住宅、停車空間、樓梯間,鋼筋混凝土造,1050705,332.82,5,3,7,有,有,29000000,87134,,0.0,0,陽台外推;夾層;其他增建;,RPPQMLSJLHGGFAB47DA,302.48,30.34,0.0,有,
西區,房地(土地+建物)+車位,美村路一段541~570號,14.95,都市：其他:第二種住宅區,,,1100205,土地3建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850628,149.75,3,2,2,有,有,9520000,63573,坡道機械,0.0,0,陽台外推;,RPUQMLSJLHGGFAB97DA,92.66,15.03,0.0,有,
西區,房地(土地+建物),五權路1~30號,76.0,都市：其他:第一種商業區,,,1091228,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0761113,360.14,5,3,5,有,無,12000000,33320,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVPMLSJLHGGFAB97DA,330.89,29.25,0.0,無,
中區,房地(土地+建物),繼光街1~30號,92.0,都市：其他:第一種商業區,,,1100209,土地3建物1車位0,全,二層,透天厝,商業用,磚造,,117.36,6,2,3,有,無,20000000,170416,,0.0,0,含裝潢費2500000元;含仲介費300000元;,RPUOMLTJLHGGFAB87DA,109.1,8.26,0.0,無,0005
北屯區,房地(土地+建物),山西南一街151~180號,81.64,都市：其他:第三種住宅區。,,,1091207,土地2建物1車位0,全,五層,透天厝,住宅，停車空間，水箱間,鋼筋混凝土造,0950919,250.45000000000002,4,2,4,有,無,22610000,90278,,0.0,0,陽台外推;,RPTTMLSJKIPFFBB09DA,204.27,0.0,40.75,無,
北屯區,土地,長春段481~510地號,144.94,,,,1100119,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,44846,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;包含公共設施保留地用地;,RPUPMLLLJHGGFBB27DA,0.0,0.0,0.0,無,0006
北區,房地(土地+建物)+車位,青島東街1~30號,11.7,都市：其他:第二種住宅區,,,1100125,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951225,119.77,2,2,1,有,有,9380000,87169,坡道機械,21.34,800000,其他增建;,RPTSMLPLJHGGFBB87DA,67.81,0.0,5.05,有,
北區,房地(土地+建物)+車位,天津路二段49巷1~30號,16.7,都市：其他:第二種住宅區,,,1100130,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830430,127.37,3,2,2,有,有,7000000,54958,坡道平面,0.0,0,其他增建;,RPSNMLKMJHGGFBB86DA,74.88,11.55,0.0,有,
北屯區,房地(土地+建物),天祥街91~120號,20.0,都市：其他:第二種住宅區,,,1100130,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680316,67.72,3,2,1,有,無,3800000,56113,,0.0,0,,RPQTMLMJKHGGFBB27DA,67.72,0.0,0.0,無,0007
北區,房地(土地+建物),忠太東路91~120號,14.03,都市：其他:第三種住宅區。,,,1100104,土地1建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800930,96.5,0,1,1,有,有,6500000,67358,,0.0,0,,RPPPMLSKKHGGFBB47DA,66.42,5.9,0.0,有,
北屯區,房地(土地+建物)+車位,中清路二段415巷31~60號,22.8,都市：其他:第二種住宅區,,,1100107,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840429,127.13,3,2,2,有,無,6780000,53331,升降機械,0.0,0,陽台外推;,RPQNMLLLKHGGFBB76DA,83.07,2.83,9.26,有,
北屯區,房地(土地+建物)+車位,松竹五路一段181~210號,35.23,都市：其他:第一之一種住宅區,,,1100201,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091119,136.26,3,2,2,有,有,10500000,77059,坡道平面,29.1,0,,RPWQMLNLKHGGFBB87DA,65.12,0.0,5.42,有,0008
北屯區,土地,長安段61~90地號,2.1,,,,1100224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,78120,37200,,0.0,0,包含公共設施保留地用地;,RPTOMLOLKHGGFBB47DA,0.0,0.0,0.0,無,0009
北屯區,房地(土地+建物),遼陽四街61~90號,15.17,都市：其他:第二種住宅區,,,1091231,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791015,92.18,2,2,1,有,有,4400000,47733,,0.0,0,,RPVNMLNLKHGGFBB47DA,63.23,1.47,4.23,有,
北屯區,土地,長安段61~90地號,3.3,,,,1100222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44640,13527,,0.0,0,包含公共設施保留地用地;,RPWPMLNLKHGGFBB77DA,0.0,0.0,0.0,無,0009
北區,房地(土地+建物),漢陽街91~120號,4.25,都市：其他:第二種住宅區,,,1100228,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830723,25.02,0,0,0,無,有,1430000,57154,,0.0,0,,RPRNMLRLKHGGFBB47DA,17.87,0.92,0.0,有,0011
北屯區,房地(土地+建物)+車位,水景街88巷1~30號,22.42,都市：其他:第二種住宅區,,,1100117,土地2建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791228,113.64,3,1,1,有,有,4850000,42679,坡道平面,0.0,0,,RPVPMLMJLHGGFBB47DA,72.29,0.0,9.17,有,
北屯區,房地(土地+建物)+車位,熱河路三段181~210號,24.1,都市：其他:第三之一種商業區,,,1100128,土地1建物1車位2,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020207,290.2,4,2,2,有,有,20500000,70641,坡道平面,59.62,0,,RPPOMLNJLHGGFBB86DA,127.6,3.41,24.46,有,
北屯區,房地(土地+建物)+車位,太原路三段1261~1290號,18.32,都市：其他:第三種住宅區。,,,1070117,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090811,178.82,3,2,2,有,有,10590000,66435,坡道平面,35.22,1050000,,RPQOMLMJLHGGFBB86DA,83.84,3.75,8.88,有,
北屯區,房地(土地+建物),和祥六街61~90號,132.53,都市：其他:第一種住宅區,,,1100125,土地1建物1車位0,全,四層,透天厝,住宅，停車空間，樓梯間,鋼筋混凝土造,1010605,267.23,5,3,5,有,無,29260000,109494,,0.0,0,,RPQPMLMJLHGGFBB96DA,232.7,10.6,23.9,有,
北區,房地(土地+建物),五常街361~390號,2.67,都市：其他:第一種商業區,,,1100204,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,28.33,1,0,1,有,有,2780000,98129,,0.0,0,陽台外推;,RPTUMLNJLHGGFBB87DA,15.9,0.0,1.48,有,
北屯區,房地(土地+建物),水湳路建昌巷1~30號,38.0,都市：其他:市場用地,,,1100218,土地2建物1車位0,全,二層,透天厝,商業用,鋼筋混凝土加強磚造,0611206,25.44,1,1,0,有,無,2150000,84513,,0.0,0,,RPRTMLNJLHGGFBB57DA,25.44,0.0,0.0,無,
北屯區,土地,東信段91~120地號,657.0,都市：其他:第二種住宅區,,,1091216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,133157140,202674,,0.0,0,,RPTPMLPJLHGGFBB57DA,0.0,0.0,0.0,無,0012
北屯區,房地(土地+建物)+車位,天津路四段271~300號,26.83,都市：其他:第二種住宅區,,,1091215,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831005,204.82,3,2,2,有,有,10080000,49214,坡道平面,0.0,0,陽台外推;其他增建;,RPTQMLPJLHGGFBB67DA,109.38,38.36,6.88,有,
北區,房地(土地+建物),崇德路一段256巷1~30號,23.0,都市：其他:第三種住宅區。,,,1100201,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701212,132.17000000000002,3,2,2,有,有,6800000,51449,,0.0,0,,RPSNMLRJLHGGFBB47DA,95.42,3.3,8.16,有,0013
北區,房地(土地+建物),賴厝街61~90號,26.86,都市：其他:第二之一種商業區,,,1100124,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691027,83.41,3,2,2,有,無,3500000,41961,,0.0,0,陽台外推;,RPWNMLSJLHGGFBB97DA,83.41,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,環太東路451~480號,18.57,都市：其他:第三種住宅區。,,,1091019,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090820,116.97,2,1,1,有,有,6500000,55570,坡道平面,23.87,0,,RPOOMLSJLHGGFBB27DA,54.95,0.0,7.29,有,0014
北區,房地(土地+建物)+車位,英才路241~270號,15.34,都市：其他:第二種住宅區,,,1100218,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881104,144.57,3,2,2,有,有,10000000,69171,坡道機械,9.9,0,,RPQOMLSJLHGGFBB47DA,84.4,2.47,14.04,有,
北屯區,土地,東光段151~180地號,257.0,都市：其他:第二種住宅區,,,1091225,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,54000000,210117,,0.0,0,,RPSOMLSJLHGGFBB67DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),五常街361~390號,2.87,都市：其他:第一種商業區,,,1100223,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.36,1,0,1,有,有,2680000,88274,,0.0,0,,RPUOMLSJLHGGFBB87DA,17.04,0.0,1.59,有,
北屯區,土地,北屯段91~120地號,728.0,都市：其他:第一之一種住宅區,,,1100131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41840000,57473,,0.0,0,,RPPPMLSJLHGGFBB47DA,0.0,0.0,0.0,無,
北屯區,土地,青田段331~360地號,530.34,非都市： ; 非都市編定：,,,1100131,土地18建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29679000,55962,,0.0,0,,RPQPMLSJLHGGFBB57DA,0.0,0.0,0.0,無,0015
北屯區,房地(土地+建物)+車位,九龍街91~120號,34.2,都市：其他:第二種商業區,,,1100120,土地1建物1車位1,一層，二層，三層,十三層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830208,188.61999999999998,3,2,3,有,有,10300000,54604,坡道平面,0.0,0,,RPPOMLTJLHGGFBB47DA,124.74,7.02,21.11,有,
北屯區,土地,敦和段781~810地號,317.73,,,,1091222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43038000,135455,,0.0,0,,RPROMLTJLHGGFBB67DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),旅順路一段1~30號,14.41,都市：其他:第二種住宅區,,,1100208,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790801,90.31,2,2,1,有,有,4820000,53372,,0.0,0,,RPUOMLTJLHGGFBB97DA,50.71,0.78,6.22,有,0016
南屯區,房地(土地+建物)+車位,文心南六路20巷1~30號,149.16,都市：其他:第一種住宅區,,,1100113,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0960322,195.34,5,2,6,有,無,14680000,75151,一樓平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQRMLKLJHGGFCB07DA,172.11,23.24,0.0,有,
西屯區,房地(土地+建物)+車位,福科路526巷1~30號,18.21,都市：其他:第三之一種住宅區,,,1100123,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090831,126.86,2,2,1,有,有,11400000,106531,坡道平面,33.46,1450000,,RPWNMLNLJHGGFCB57DA,59.22,3.5,0.0,有,0017
南屯區,房地(土地+建物),大聖街391~420號,9.78,都市：其他:第二種住宅區,,,1100122,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0831027,53.68,1,1,1,有,有,6200000,115499,,0.0,0,,RPTSMLPLJHGGFCB97DA,37.75,7.78,0.0,有,
西屯區,土地,鑫港尾段181~210地號,3573.57,都市：其他:第一之一種住宅區,,,1091209,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,756000000,211553,,0.0,0,,RPVPNLQLJHGGFCB08DA,0.0,0.0,0.0,無,
南屯區,土地,寶文段31~60地號,114.6,都市：其他:第二種住宅區,,,1100131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15550000,135689,,0.0,0,含土地增值稅或其他稅費;,RPRNMLLMJHGGFCB96DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),大墩十七街91~120號,7.96,都市：其他:第三種住宅區。,,,1100131,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961122,69.45,1,1,1,有,有,5800000,83513,,0.0,0,陽台外推;,RPTNMLLMJHGGFCB17DA,39.68,6.86,0.0,有,
西屯區,房地(土地+建物)+車位,福科路961巷1~30號,16.08,都市：其他:第三之一種住宅區,,,1100131,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830723,144.54,4,2,2,有,有,6880000,47599,坡道平面,0.0,0,,RPQRMLSKKHGGFCB87DA,100.38,12.87,0.0,有,
南屯區,房地(土地+建物),保安六街121~150號,12.85,都市：其他:第二種住宅區,,,1100127,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830523,109.47,3,2,2,有,有,5650000,51612,,0.0,0,,RPUQMLMLKHGGFCB67DA,74.87,13.27,0.0,有,
南屯區,房地(土地+建物)+車位,文心路一段61~90號,12.14,都市：其他:第三種住宅區。,,,1100207,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0921230,129.57,3,2,2,有,有,10050000,77564,坡道機械,0.0,0,陽台外推;,RPQOMLNLKHGGFCB17DA,73.48,18.22,0.0,有,0018
西屯區,房地(土地+建物)+車位,臺灣大道二段871~900號,6.14,都市：其他:第三種住宅區。,,,1100203,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,68.83,1,1,1,有,有,6400000,92983,坡道機械,11.71,0,,RPORMLQLKHGGFCB57DA,32.73,6.69,0.0,有,
南屯區,房地(土地+建物)+車位,春安三街181~210號,11.28,都市：其他:第五種住宅區,,,1090919,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090814,113.91,2,2,1,有,有,7070000,62067,坡道平面,0.0,0,,RPPOMLPJLHGGFCB17DA,49.22,3.58,0.0,有,0019
西屯區,房地(土地+建物),青海路一段91~120號,6.53,都市：其他:第二種住宅區,,,1100220,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830629,56.85,1,1,1,有,有,4350000,76517,,0.0,0,,RPQOMLPJLHGGFCB27DA,34.16,7.44,0.0,有,
西屯區,房地(土地+建物)+車位,逢甲路301巷22弄1~30號,37.3,都市：其他:第三之二種住宅區,,,1100129,土地1建物1車位1,一層，二層，騎樓,六層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0800209,198.27,4,1,4,有,有,11000000,55480,升降平面,0.0,0,,RPOPMLPJLHGGFCB17DA,168.99,10.54,0.0,有,
南屯區,房地(土地+建物)+車位,嶺東南路151~180號,11.28,都市：其他:第五種住宅區,,,1100126,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090814,115.91999999999999,2,2,1,有,有,7500000,64700,坡道平面,35.95,0,,RPTPMLPJLHGGFCB67DA,49.22,3.58,0.0,有,0020
西屯區,房地(土地+建物)+車位,工業區一路91~120號,15.79,都市：其他:第三種住宅區。,,,1100126,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970711,139.74,3,2,2,有,有,10200000,72993,坡道平面,32.54,0,,RPPQMLPJLHGGFCB37DA,65.94,10.07,0.0,有,
西屯區,房地(土地+建物),精明二街2巷1~30號,103.0,都市：其他:第二種住宅區,,,1091205,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0701021,160.7,4,2,3,有,無,16300000,101431,,0.0,0,其他增建;,RPRQMLPJLHGGFCB57DA,160.7,0.0,0.0,無,
西屯區,土地,廣昌段511~540地號,31.89,都市：其他:道路用地,,,1091210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3184500,99859,,0.0,0,包含公共設施保留地用地;,RPTNMLRJLHGGFCB67DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,臺灣大道三段571~600號,23.8,都市：其他:第三種商業區,,,1100128,土地1建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,340.67,0,0,0,無,有,23300000,68395,坡道機械,26.46,0,其他增建;,RPRNMLSJLHGGFCB57DA,179.32,35.59,0.0,有,
西屯區,房地(土地+建物)+車位,西苑路1~30號,39.79,都市：其他:第二種住宅區,,,1100218,土地1建物1車位2,十五層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040608,315.32,4,2,2,有,有,28250000,89592,坡道平面,62.96,0,,RPSNMLSJLHGGFCB67DA,146.78,22.47,0.0,有,
南屯區,房地(土地+建物),和成巷31~60號,127.0,都市：其他:第二之二種住宅區,,,1100111,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0730802,185.51,5,3,3,有,無,17500000,94335,,0.0,0,頂樓加蓋;其他增建;,RPWSMLOJLHGGFCB18DA,158.72,26.79,0.0,無,
西屯區,房地(土地+建物),漢成街121~150號,25.79,都市：其他:第二種住宅區,,,1100208,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810128,151.09,4,2,2,有,有,7400000,48977,,0.0,0,含土地增值稅或其他稅費124169元;,RPXNMLSJLHGGFCB18DA,118.1,8.83,0.0,有,
西屯區,房地(土地+建物)+車位,臺灣大道四段1261~1290號,26.18,都市：其他:第三之一種住宅區,,,1100117,土地1建物1車位2,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020125,391.04999999999995,4,2,3,有,有,31800000,81320,坡道平面,45.12,0,,RPOPMLSJLHGGFCB47DA,191.9,44.76,0.0,有,
南屯區,房地(土地+建物)+車位,春安三街181~210號,13.3,都市：其他:第五種住宅區,,,1100123,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090814,128.16,2,2,1,有,有,7600000,59301,坡道平面,35.95,0,,RPQPMLSJLHGGFCB67DA,58.67,3.83,0.0,有,0021
西屯區,房地(土地+建物)+車位,工業區三十八路181~210號,148.18,都市：其他:乙種工業區,,,1100208,土地1建物1車位5,七層,七層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830822,818.21,7,0,0,有,有,37700000,46076,坡道平面,0.0,0,商辦相關廳衛在公共空間。,RPQRMLSJLHGGFCB87DA,445.22,0.0,0.0,有,
南屯區,房地(土地+建物),東興路一段665巷31~60號,72.0,都市：其他:第二種住宅區,,,1100125,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690311,90.18,4,2,3,有,無,15000000,166334,,0.0,0,,RPRNMLTJLHGGFCB67DA,90.18,0.0,0.0,無,
南屯區,房地(土地+建物),保安六街121~150號,6.42,都市：其他:第二種住宅區,,,1100228,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830523,54.730000000000004,3,2,2,有,有,2150000,39284,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPSNMLTJLHGGFCB77DA,37.44,6.64,0.0,有,
南屯區,房地(土地+建物)+車位,義芳街1~30號,19.25,都市：其他:第三之二種住宅區,,,1100220,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520,160.08,3,2,2,有,有,10380000,64843,坡道平面,31.42,0,,RPXRMLSJLHGGFCB58DA,74.6,11.44,0.0,有,
西屯區,房地(土地+建物),環中路二段1471~1500號,70.67,都市：其他:農業區,,,1091201,土地2建物1車位0,全,四層,透天厝,人行道、店舖、外廊、停車空間、住宅、樓梯間,鋼筋混凝土造,1060425,217.54,4,2,4,有,無,18200000,83663,,0.0,0,其他增建;,RPSPMLTJLHGGFCB97DA,199.92,17.62,0.0,無,
豐原區,房地(土地+建物)+車位,直興街151~180號,22.01,都市：其他:第三種住宅區。,,,1100109,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0880608,132.08,4,2,2,有,有,7550000,57162,坡道機械,0.0,0,,RPVNMLSKJHGGFDB97DA,83.52,9.99,0.0,有,
